company,mdate,WorkingCapital_TotalAssets,RetainedEarnings_TotalAssets,CashFlow_TotalDebt,TotalDebt_TotalAssets,CurrentRatio,stock_prefix,WorkingCapital_TotalAssets_miss,RetainedEarnings_TotalAssets_miss,CashFlow_TotalDebt_miss,TotalDebt_TotalAssets_miss,CurrentRatio_miss,Merge_Code,產業別,GICS_Category
1514 亞力,2024/06,0.245058006572838,0.142185894307727,-0.03487439703284598,0.4188606605191686,0.9440073770251758,15,0,0,0,0,0,1514,電機機械,8
1514 亞力,2023/12,0.2319495053591323,0.1468887720173558,-0.01615314613817295,0.4564807271253152,0.927479245407198,15,0,0,0,0,0,1514,電機機械,8
1514 亞力,2021/12,0.1780403126856345,0.1251254011715153,-0.1638059447684848,0.4443673659061145,0.8700846259671021,15,0,0,0,0,0,1514,電機機械,8
1514 亞力,2017/06,0.2167173285756186,0.1092842803953106,0.08099903070405953,0.386707868863911,0.9525410840085471,15,0,0,0,0,0,1514,電機機械,8
1514 亞力,2019/12,0.2049563456162743,0.1419106195918514,0.1231344712626071,0.3820299394182725,0.9343548166575493,15,0,0,0,0,0,1514,電機機械,8
1514 亞力,2022/12,0.1509887097248991,0.1255289645091922,0.03586206533655924,0.4770106077292147,0.8266553563713789,15,0,0,0,0,0,1514,電機機械,8
1514 亞力,2021/06,0.208324185946381,0.1540493455325719,-0.0817095923546865,0.4028803851416612,0.9262492588030331,15,0,0,0,0,0,1514,電機機械,8
1514 亞力,2018/12,0.1935004360005621,0.1288252297789493,-0.03164201532570431,0.4006915491362762,0.9095225449587112,15,0,0,0,0,0,1514,電機機械,8
1514 亞力,2015/06,0.2223343873137778,0.1148314616087396,-0.009658280946054532,0.3715828435755715,0.9746592853634319,15,0,0,0,0,0,1514,電機機械,8
1514 亞力,2022/06,0.1741761222133193,0.1180803715199993,0.0627235213608377,0.4512776010937348,0.8617145439776412,15,0,0,0,0,0,1514,電機機械,8
1514 亞力,2014/06,0.2369110903691312,0.114551617874982,0.08348024588473874,0.3504328353375266,1.021540767356252,15,0,0,0,0,0,1514,電機機械,8
1514 亞力,2023/06,0.1456708569105252,0.1180803781286714,-0.08474095569180176,0.48617187285982,0.8179056964328224,15,0,0,0,0,0,1514,電機機械,8
1514 亞力,2019/06,0.1907574569208848,0.1170770464059493,0.01188575098999035,0.4053890057534495,0.9034280034812155,15,0,0,0,0,0,1514,電機機械,8
1514 亞力,2016/06,0.2179582660514765,0.1151665371210328,-0.1530245830194094,0.3904482168831734,0.9521348030061418,15,0,0,0,0,0,1514,電機機械,8
1514 亞力,2015/12,0.2326168768586092,0.1206431281617978,0.09370471330440015,0.3720249271033818,0.9894562162374836,15,0,0,0,0,0,1514,電機機械,8
1514 亞力,2016/12,0.215698404626367,0.1178507525292905,-0.1952042760485923,0.3878125513153344,0.9501636627161332,15,0,0,0,0,0,1514,電機機械,8
1514 亞力,2017/12,0.2157742876717641,0.1207997380655464,0.223068344775003,0.3840227523939548,0.9521793507776971,15,0,0,0,0,0,1514,電機機械,8
1514 亞力,2018/06,0.2120079460727726,0.1169609412595305,-0.09076350975465507,0.3916212028147659,0.939220070014088,15,0,0,0,0,0,1514,電機機械,8
1515 力山,2023/06,-0.04874175124160219,0.2187000825465245,-0.02007684468447834,0.4181373085024273,0.6373336605131384,15,0,0,0,0,0,1515,電機機械,8
1515 力山,2023/12,-9.920395886200563e-05,0.2081006434330486,0.3249174992492689,0.4606601641483297,0.6930586624698987,15,0,0,0,0,0,1515,電機機械,8
1515 力山,2024/12,0.04009788842071099,0.265905310229646,-0.06033467100853886,0.379652947850192,0.737888166313432,15,0,0,0,0,0,1515,電機機械,8
1515 力山,2015/12,0.06861529626506213,0.08255151911976194,0.0933023434100802,0.4512675045125527,0.7697197873201991,15,0,0,0,0,0,1515,電機機械,8
1515 力山,2019/06,0.07744790190706996,0.1749061166443757,-0.04784368846993485,0.4228121722205456,0.7713033841829973,15,0,0,0,0,0,1515,電機機械,8
1515 力山,2016/12,0.0428559331389507,0.08790040833531448,-0.00704772718707454,0.4511122435707087,0.7374061296201891,15,0,0,0,0,0,1515,電機機械,8
1515 力山,2020/12,0.09271805519676837,0.1987653273515013,0.2347332797787664,0.473617345459554,0.7752131960950253,15,0,0,0,0,0,1515,電機機械,8
1515 力山,2017/12,0.06993612919669441,0.09445553268559446,0.1587246536741943,0.4785776201260448,0.7595653419185621,15,0,0,0,0,0,1515,電機機械,8
1515 力山,2021/06,0.05230506878151951,0.1563672633041137,0.1582175973140156,0.5249725213104578,0.7338435632381916,15,0,0,0,0,0,1515,電機機械,8
1515 力山,2024/06,0.02142432775865805,0.2572608494220773,-0.03495193013645674,0.3935779502680993,0.7160116117161813,15,0,0,0,0,0,1515,電機機械,8
1515 力山,2018/06,0.02424897860465496,0.08446799036609685,0.07199604683636421,0.4558095187449756,0.7169898821352388,15,0,0,0,0,0,1515,電機機械,8
1515 力山,2017/06,0.04539607178696729,0.07772324207024808,0.04950387688944348,0.4643456923170415,0.7389011073884396,15,0,0,0,0,0,1515,電機機械,8
1515 力山,2014/12,0.01694629924612531,0.06156658091173573,0.023568382182102,0.4611692103140308,0.7098494251119514,15,0,0,0,0,0,1515,電機機械,8
1515 力山,2022/06,0.03768924835945734,0.201632813235899,-0.4112459549459662,0.4549345319604139,0.7327864152147652,15,0,0,0,0,0,1515,電機機械,8
1515 力山,2018/12,0.05173437495235998,0.09449520480129399,0.2061895828083409,0.4924388719823484,0.7375600364360572,15,0,0,0,0,0,1515,電機機械,8
1515 力山,2019/12,0.1037351086167241,0.2160645947016639,0.3735016907233114,0.4055353020815626,0.7998542389511882,15,0,0,0,0,0,1515,電機機械,8
1515 力山,2014/06,0.06607714142551423,0.04488168768467635,-0.004574114666773937,0.4552418694373945,0.7616860879022673,15,0,0,0,0,0,1515,電機機械,8
1515 力山,2015/06,0.02640773164310238,0.06594474442901917,0.01334420996369077,0.4534703787107062,0.7219813115143825,15,0,0,0,0,0,1515,電機機械,8
1515 力山,2022/12,-0.01829003044307212,0.2100344312654406,-0.3656904249154697,0.4365855991464543,0.6729687413544782,15,0,0,0,0,0,1515,電機機械,8
1515 力山,2020/06,0.1000634470277118,0.178705147245402,-0.07017094793844904,0.4360910569233863,0.7950239258497173,15,0,0,0,0,0,1515,電機機械,8
1515 力山,2016/06,0.03473102168208156,0.07430512318470578,-0.08554719882341592,0.4553471743974036,0.729537003420668,15,0,0,0,0,0,1515,電機機械,8
1515 力山,2021/12,0.06799936611533323,0.1868808718704019,0.2948341387243698,0.5071487492800517,0.7492294429423535,15,0,0,0,0,0,1515,電機機械,8
1516 川飛,2022/12,0.4708626819526387,0.1112025356207221,0.7135027969414663,0.2868933249118809,1.337585350536174,15,0,0,0,0,0,1516,其他業,0
1516 川飛,2018/06,0.3663583367489836,0.04297667045878945,0.3053735739151335,0.3699443512421346,1.094768738445075,15,0,0,0,0,0,1516,其他業,0
1516 川飛,2015/12,0.4957341679069276,0.1549894537555187,-0.5756546491038241,0.1921231770972354,2.577882110104659,15,0,0,0,0,0,1516,其他業,0
1516 川飛,2020/12,0.5602043908682484,0.0988492145865164,-0.2943895974442672,0.1306778641792968,1.99897396627429,15,0,0,0,0,0,1516,其他業,0
1516 川飛,2017/06,0.5468739784652195,0.05767834344053237,0.2839719281234451,0.07646550610911554,2.414141935750681,15,0,0,0,0,0,1516,其他業,0
1516 川飛,2016/12,0.4426258182425546,0.06454208966853188,0.4725129888096793,0.258211286858806,1.358452346536546,15,0,0,0,0,0,1516,其他業,0
1516 川飛,2019/06,0.5410145756868655,0.05519518092850188,0.5610533901306822,0.152200433538388,1.860683847953482,15,0,0,0,0,0,1516,其他業,0
1516 川飛,2014/12,-0.05090201124142042,0.006172154298098778,0.1567328163224717,0.280254188049396,0.5612428685695713,15,0,0,0,0,0,1516,其他業,0
1516 川飛,2021/06,0.4971377339301295,0.08134966183155158,-0.5406752911456143,0.2134021828449803,1.549193768153215,15,0,0,0,0,0,1516,其他業,0
1516 川飛,2019/12,0.5366134927302598,0.07000338004085814,0.7228856812111085,0.1627428315984348,1.795000976335833,15,0,0,0,0,0,1516,其他業,0
1516 川飛,2021/12,0.5745050609147193,0.1530551974132487,-0.6520022345861062,0.1063309184511048,2.188462704358121,15,0,0,0,0,0,1516,其他業,0
1516 川飛,2022/06,0.5553621319069462,0.09887794923405148,-0.5140588648252513,0.156620881721127,1.853265290002956,15,0,0,0,0,0,1516,其他業,0
1516 川飛,2014/06,-0.1389059104125868,-0.09271132301540878,0.03131691710509811,0.2927040894221571,0.2840447947285621,15,0,0,0,0,0,1516,其他業,0
1516 川飛,2020/06,0.5661893749116623,0.07916901495489435,-0.6613606274696748,0.1159320525523162,2.103851761791689,15,0,0,0,0,0,1516,其他業,0
1517 利奇,2023/06,0.4410301242867117,0.2904580275006671,0.2723986875660691,0.1760481849711693,1.81010907989875,15,0,0,0,0,0,1517,電機機械,8
1517 利奇,2021/12,0.3720282802400851,0.2277607189627028,-0.01777934474336449,0.2854638856523948,1.30595247020116,15,0,0,0,0,0,1517,電機機械,8
1517 利奇,2022/12,0.4349665568103002,0.2967504439296903,0.5106265084470769,0.2087606844295957,1.629644144802689,15,0,0,0,0,0,1517,電機機械,8
1517 利奇,2018/06,0.3609292064883691,0.192259299713017,-0.01238091192428743,0.2560486498355108,1.491798019087921,15,0,0,0,0,0,1517,電機機械,8
1517 利奇,2017/12,0.3530266429087042,0.1874449483539284,0.0228358513888575,0.2479798302711761,1.510236773789241,15,0,0,0,0,0,1517,電機機械,8
1517 利奇,2020/06,0.3484300157398241,0.187770216447764,-0.003871572787185939,0.2432666184229358,1.450256439198456,15,0,0,0,0,0,1517,電機機械,8
1517 利奇,2020/12,0.3394735055491387,0.2023810422714071,0.007579533940249203,0.2637856969636119,1.330152743032047,15,0,0,0,0,0,1517,電機機械,8
1517 利奇,2019/12,0.3518317103094972,0.1989289197285606,0.05816274442113056,0.2369569436883388,1.496701182327432,15,0,0,0,0,0,1517,電機機械,8
1517 利奇,2016/12,0.355696775198706,0.1966996615805116,0.11645392308736,0.2524945501458237,1.51739981052931,15,0,0,0,0,0,1517,電機機械,8
1517 利奇,2019/06,0.3582316946309239,0.1932390937187321,-0.03260024580526774,0.246751617358461,1.497074062184166,15,0,0,0,0,0,1517,電機機械,8
1517 利奇,2024/06,0.4303739247339033,0.2683655605112549,0.0609807230920883,0.1727981941805308,1.764107343158726,15,0,0,0,0,0,1517,電機機械,8
1517 利奇,2017/06,0.3659204566779592,0.1866975600609182,-0.0443293242336802,0.2525491279647281,1.527323600666128,15,0,0,0,0,0,1517,電機機械,8
1517 利奇,2021/06,0.3510372707463739,0.2183942223909582,-0.06083692807867731,0.2771653030434043,1.304406430300703,15,0,0,0,0,0,1517,電機機械,8
1517 利奇,2018/12,0.3734604212846519,0.1960578647594219,0.06632092251536498,0.256779726354549,1.498315142513547,15,0,0,0,0,0,1517,電機機械,8
1517 利奇,2024/12,0.4257592840091459,0.264374749630586,0.06080047942513829,0.1675849119489617,1.775232757054662,15,0,0,0,0,0,1517,電機機械,8
1517 利奇,2023/12,0.4549813121044126,0.2882508468530253,0.485565032632587,0.1435185709105787,2.048643082960238,15,0,0,0,0,0,1517,電機機械,8
1517 利奇,2015/12,0.3999922245286046,0.2009982301472186,0.1908722329126452,0.2589880433448368,1.657087096244861,15,0,0,0,0,0,1517,電機機械,8
1517 利奇,2014/12,0.4075210305713795,0.1780936012504944,0.1535202113280707,0.2721120158317415,1.582537718394652,15,0,0,0,0,0,1517,電機機械,8
1517 利奇,2015/06,0.4071557038018307,0.1735150850014469,0.05934794833755692,0.268814089807219,1.585731797465952,15,0,0,0,0,0,1517,電機機械,8
1517 利奇,2014/06,0.4012542428048945,0.1654519441910472,0.07995308921840072,0.2824274312511428,1.538744894617546,15,0,0,0,0,0,1517,電機機械,8
1517 利奇,2022/06,0.3808431746674101,0.2397957080767222,0.02773003815265249,0.281794730272193,1.319426784473368,15,0,0,0,0,0,1517,電機機械,8
1517 利奇,2016/06,0.3734956697168249,0.1937892631827774,0.04510952754824155,0.2579369862075993,1.537800776478121,15,0,0,0,0,0,1517,電機機械,8
1519 華城,2018/06,0.2651754414566864,0.04175898392746503,0.08100574013516071,0.459178649375439,0.9943139224951423,15,0,0,0,0,0,1519,電機機械,8
1519 華城,2014/06,0.2382617975962332,0.05524504649599529,-0.0815759237832659,0.405698106836774,0.97774081817255,15,0,0,0,0,0,1519,電機機械,8
1519 華城,2022/06,0.1821615999661748,0.07738311340100054,0.08084314530694242,0.5078987596302992,0.857175052956287,15,0,0,0,0,0,1519,電機機械,8
1519 華城,2019/12,0.2250579290987509,0.086524581424729,0.1254444500730757,0.4740531366592354,0.9292209125130847,15,0,0,0,0,0,1519,電機機械,8
1519 華城,2017/12,0.2857330492799692,0.07061374758071313,-0.08478159326971398,0.444250550358033,1.031187821687508,15,0,0,0,0,0,1519,電機機械,8
1519 華城,2023/12,0.2219704182598221,0.2022476339001749,0.3850860694745255,0.4686136069281698,0.88859669364299,15,0,0,0,0,0,1519,電機機械,8
1519 華城,2023/06,0.1995639092875998,0.1202273018258551,0.08791970336164673,0.5018977136438971,0.8699997370835308,15,0,0,0,0,0,1519,電機機械,8
1519 華城,2022/12,0.2081290128709309,0.1210716489676744,0.1067741315783952,0.4919243543151162,0.884715561495613,15,0,0,0,0,0,1519,電機機械,8
1519 華城,2021/06,0.2110087198202728,0.07021772423440605,-0.01242880039788288,0.5027293290088984,0.9040494966306359,15,0,0,0,0,0,1519,電機機械,8
1519 華城,2024/12,0.231236072703516,0.2384814680987523,0.2335292967276913,0.469257325459809,0.8989638219468803,15,0,0,0,0,0,1519,電機機械,8
1519 華城,2015/06,0.2305198092784791,0.0666252610611843,0.01389739406245542,0.4421564614274525,0.9609872312284117,15,0,0,0,0,0,1519,電機機械,8
1519 華城,2024/06,0.1874828232914006,0.1492875544240456,0.08656238490703819,0.5203143396461833,0.8413529176920489,15,0,0,0,0,0,1519,電機機械,8
1519 華城,2014/12,0.2421439514072328,0.07583123705325168,-0.002546065861077169,0.4241714890257058,0.9944521540979068,15,0,0,0,0,0,1519,電機機械,8
1519 華城,2020/06,0.2102090846949199,0.06913856762690476,-0.09361781345942978,0.4977996811325789,0.8982285002538348,15,0,0,0,0,0,1519,電機機械,8
1519 華城,2015/12,0.2372923803940137,0.06916792660830268,-0.1094520618362581,0.4675226343133017,0.9523388806065952,15,0,0,0,0,0,1519,電機機械,8
1519 華城,2018/12,0.2928672640868195,0.06617069061490236,0.1547952088829171,0.439094722880907,1.049144816273303,15,0,0,0,0,0,1519,電機機械,8
1519 華城,2016/12,0.282573565189767,0.08956149819719197,0.1283427746899868,0.42668637404106,1.050382065064919,15,0,0,0,0,0,1519,電機機械,8
1519 華城,2016/06,0.2506063722530526,0.06991548160928457,0.05280871362092301,0.4548675133857364,0.9820726766423584,15,0,0,0,0,0,1519,電機機械,8
1519 華城,2019/06,0.2097452355290356,0.05711989874579292,-0.02785346278690264,0.4820063395403561,0.9107785636331464,15,0,0,0,0,0,1519,電機機械,8
1519 華城,2021/12,0.2203856168663286,0.08705650958646065,-0.06616403466583401,0.4979064894581766,0.916137308535975,15,0,0,0,0,0,1519,電機機械,8
1519 華城,2020/12,0.2544708796052459,0.1037592530960662,0.0411368864680965,0.4649523256287136,0.97083598601581,15,0,0,0,0,0,1519,電機機械,8
